trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
551,False,"{'a': 0.4, 'e': 0.3735000000000103}",20,0,-89.21430753956218,"{0: 15, 1: 1, 2: 2, 3: 0, 4: 2}",1
552,False,"{'a': 0.4, 'e': 0.3720000000000103}",20,1,18.62271086235868,"{0: 18, 1: 1, 2: 0, 3: 0, 4: 0}",1
553,False,"{'a': 0.4, 'e': 0.3705000000000103}",20,8,-21.16769490549644,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 1}",1
554,False,"{'a': 0.4, 'e': 0.3690000000000103}",20,0,-76.88874898015852,"{0: 16, 1: 0, 2: 2, 3: 0, 4: 2}",0
555,False,"{'a': 0.4, 'e': 0.3675000000000103}",25,3,-17.18511907568699,"{0: 20, 1: 0, 2: 1, 3: 0, 4: 1}",1
556,False,"{'a': 0.4, 'e': 0.3660000000000103}",20,6,5.665331589116049,"{0: 12, 1: 1, 2: 1, 3: 0, 4: 0}",1
557,False,"{'a': 0.4, 'e': 0.3645000000000103}",25,15,-6.752074101334177,"{0: 7, 1: 2, 2: 1, 3: 0, 4: 0}",1
558,False,"{'a': 0.4, 'e': 0.3630000000000103}",20,8,-5.76856638409153,"{0: 10, 1: 0, 2: 2, 3: 0, 4: 0}",1
559,False,"{'a': 0.4, 'e': 0.3615000000000103}",25,5,-59.00465796457437,"{0: 15, 1: 2, 2: 1, 3: 1, 4: 1}",1
560,False,"{'a': 0.4, 'e': 0.3600000000000103}",35,15,-4.910373647447491,"{0: 16, 1: 1, 2: 3, 3: 0, 4: 0}",1
561,False,"{'a': 0.4, 'e': 0.3585000000000103}",20,7,-3.022482764125332,"{0: 11, 1: 0, 2: 2, 3: 0, 4: 0}",1
562,False,"{'a': 0.4, 'e': 0.3570000000000103}",25,11,3.1319464325142463,"{0: 12, 1: 0, 2: 2, 3: 0, 4: 0}",1
563,False,"{'a': 0.4, 'e': 0.3555000000000103}",25,11,-8.953447562375016,"{0: 11, 1: 1, 2: 2, 3: 0, 4: 0}",1
564,False,"{'a': 0.4, 'e': 0.3540000000000103}",20,0,12.409288264346333,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",0
565,False,"{'a': 0.4, 'e': 0.3525000000000103}",20,16,8.107080319715804,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
566,False,"{'a': 0.4, 'e': 0.3510000000000103}",25,0,-5.721963157947092,"{0: 22, 1: 1, 2: 1, 3: 1, 4: 0}",0
567,False,"{'a': 0.4, 'e': 0.3495000000000103}",25,15,-46.7577263733477,"{0: 7, 1: 0, 2: 2, 3: 0, 4: 1}",1
568,False,"{'a': 0.4, 'e': 0.3480000000000103}",25,5,-39.83609930433719,"{0: 15, 1: 0, 2: 4, 3: 1, 4: 0}",1
569,False,"{'a': 0.4, 'e': 0.3465000000000103}",20,11,-13.191350553598935,"{0: 6, 1: 1, 2: 2, 3: 0, 4: 0}",1
570,False,"{'a': 0.4, 'e': 0.3450000000000103}",20,2,11.467017223096336,"{0: 16, 1: 2, 2: 0, 3: 0, 4: 0}",1
571,False,"{'a': 0.4, 'e': 0.3435000000000103}",25,14,17.866677745821328,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
572,False,"{'a': 0.4, 'e': 0.3420000000000103}",20,10,17.78173517960647,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
573,False,"{'a': 0.4, 'e': 0.3405000000000103}",25,7,-3.104120594065048,"{0: 15, 1: 1, 2: 2, 3: 0, 4: 0}",1
574,False,"{'a': 0.4, 'e': 0.3390000000000103}",20,0,-16.42278924297146,"{0: 17, 1: 0, 2: 2, 3: 1, 4: 0}",0
575,False,"{'a': 0.4, 'e': 0.3375000000000103}",25,0,-64.0483864861109,"{0: 20, 1: 1, 2: 2, 3: 1, 4: 1}",0
576,False,"{'a': 0.4, 'e': 0.3360000000000103}",20,12,9.528475873760392,"{0: 7, 1: 1, 2: 0, 3: 0, 4: 0}",1
577,False,"{'a': 0.4, 'e': 0.3345000000000103}",20,5,1.0954942964714478,"{0: 13, 1: 0, 2: 2, 3: 0, 4: 0}",1
578,False,"{'a': 0.4, 'e': 0.3330000000000103}",30,0,7.646759332676542,"{0: 26, 1: 3, 2: 1, 3: 0, 4: 0}",0
579,False,"{'a': 0.4, 'e': 0.3315000000000103}",30,6,-8.15720974272014,"{0: 22, 1: 1, 2: 0, 3: 0, 4: 1}",1
580,False,"{'a': 0.4, 'e': 0.3300000000000103}",20,2,4.422874554644188,"{0: 15, 1: 2, 2: 1, 3: 0, 4: 0}",1
581,False,"{'a': 0.4, 'e': 0.3285000000000103}",25,9,-53.13518197002403,"{0: 11, 1: 2, 2: 0, 3: 3, 4: 0}",1
582,False,"{'a': 0.4, 'e': 0.3270000000000103}",20,0,-3.597300934180585,"{0: 17, 1: 1, 2: 2, 3: 0, 4: 0}",0
583,False,"{'a': 0.4, 'e': 0.3255000000000103}",20,11,7.9763945846951145,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
584,False,"{'a': 0.4, 'e': 0.3240000000000103}",20,7,-2.3233587978537695,"{0: 11, 1: 0, 2: 2, 3: 0, 4: 0}",1
585,False,"{'a': 0.4, 'e': 0.3225000000000103}",20,7,-31.762626175641316,"{0: 9, 1: 1, 2: 2, 3: 1, 4: 0}",1
586,False,"{'a': 0.4, 'e': 0.3210000000000103}",20,5,-6.4019482348692165,"{0: 12, 1: 1, 2: 2, 3: 0, 4: 0}",1
587,False,"{'a': 0.4, 'e': 0.3195000000000103}",20,3,-18.2116568189027,"{0: 15, 1: 0, 2: 0, 3: 2, 4: 0}",1
588,False,"{'a': 0.4, 'e': 0.3180000000000103}",25,15,18.686724867532835,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
589,False,"{'a': 0.4, 'e': 0.3165000000000103}",25,0,-0.44434370257056965,"{0: 22, 1: 1, 2: 1, 3: 1, 4: 0}",0
590,False,"{'a': 0.4, 'e': 0.31500000000001027}",25,13,-22.09744909815077,"{0: 8, 1: 1, 2: 3, 3: 0, 4: 0}",1
591,False,"{'a': 0.4, 'e': 0.31350000000001027}",20,0,-13.558083424998637,"{0: 16, 1: 2, 2: 2, 3: 0, 4: 0}",0
592,False,"{'a': 0.4, 'e': 0.31200000000001027}",20,12,9.648815567260996,"{0: 7, 1: 1, 2: 0, 3: 0, 4: 0}",1
593,False,"{'a': 0.4, 'e': 0.31050000000001027}",20,10,-3.237520416035748,"{0: 8, 1: 0, 2: 2, 3: 0, 4: 0}",1
594,False,"{'a': 0.4, 'e': 0.30900000000001027}",25,12,1.132607696551549,"{0: 11, 1: 0, 2: 2, 3: 0, 4: 0}",1
595,False,"{'a': 0.4, 'e': 0.30750000000001027}",25,15,6.149584562410567,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
596,False,"{'a': 0.4, 'e': 0.30600000000001026}",20,6,12.137226409687386,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
597,False,"{'a': 0.4, 'e': 0.30450000000001026}",30,12,23.04210503229574,"{0: 17, 1: 1, 2: 0, 3: 0, 4: 0}",1
598,False,"{'a': 0.4, 'e': 0.30300000000001026}",20,14,10.853794630313107,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
599,False,"{'a': 0.4, 'e': 0.30150000000001026}",20,12,15.92956566705348,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
600,False,"{'a': 0.4, 'e': 0.30000000000001026}",30,19,18.475721080929034,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
601,False,"{'a': 0.4, 'e': 0.29850000000001026}",25,13,10.769547959804315,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
602,False,"{'a': 0.4, 'e': 0.29700000000001026}",25,13,22.60855369201649,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
603,False,"{'a': 0.4, 'e': 0.29550000000001025}",35,23,-10.61316195027053,"{0: 9, 1: 0, 2: 3, 3: 0, 4: 0}",1
604,False,"{'a': 0.4, 'e': 0.29400000000001025}",30,18,-34.185634810628045,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 1}",1
605,False,"{'a': 0.4, 'e': 0.29250000000001025}",20,9,-15.368820673611747,"{0: 9, 1: 0, 2: 1, 3: 1, 4: 0}",1
606,False,"{'a': 0.4, 'e': 0.29100000000001025}",35,15,2.392945982238331,"{0: 18, 1: 0, 2: 1, 3: 1, 4: 0}",1
607,False,"{'a': 0.4, 'e': 0.28950000000001025}",20,13,-11.149565996362838,"{0: 6, 1: 0, 2: 0, 3: 1, 4: 0}",1
608,False,"{'a': 0.4, 'e': 0.28800000000001025}",25,17,15.778687755762665,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
609,False,"{'a': 0.4, 'e': 0.28650000000001025}",20,13,14.14377266346169,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
610,False,"{'a': 0.4, 'e': 0.28500000000001025}",20,0,14.599631206897746,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
611,False,"{'a': 0.4, 'e': 0.28350000000001024}",20,0,-50.359382476835826,"{0: 16, 1: 0, 2: 3, 3: 0, 4: 1}",0
612,False,"{'a': 0.4, 'e': 0.28200000000001024}",25,6,3.6095420901352404,"{0: 16, 1: 1, 2: 2, 3: 0, 4: 0}",1
613,False,"{'a': 0.4, 'e': 0.28050000000001024}",20,0,-40.72930085141806,"{0: 16, 1: 1, 2: 2, 3: 0, 4: 1}",0
614,False,"{'a': 0.4, 'e': 0.27900000000001024}",20,3,3.306403025236179,"{0: 15, 1: 0, 2: 2, 3: 0, 4: 0}",1
615,False,"{'a': 0.4, 'e': 0.27750000000001024}",20,3,-15.787305831187046,"{0: 14, 1: 0, 2: 2, 3: 1, 4: 0}",1
616,False,"{'a': 0.4, 'e': 0.27600000000001024}",25,2,-17.67051947838435,"{0: 21, 1: 1, 2: 0, 3: 0, 4: 1}",1
617,False,"{'a': 0.4, 'e': 0.27450000000001024}",20,12,14.756754449991336,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
618,False,"{'a': 0.4, 'e': 0.27300000000001023}",25,8,13.407046503827594,"{0: 15, 1: 1, 2: 1, 3: 0, 4: 0}",1
619,False,"{'a': 0.4, 'e': 0.27150000000001023}",25,12,17.284622731379827,"{0: 12, 1: 1, 2: 0, 3: 0, 4: 0}",1
620,False,"{'a': 0.4, 'e': 0.27000000000001023}",30,19,13.920517877695755,"{0: 10, 1: 1, 2: 0, 3: 0, 4: 0}",1
621,False,"{'a': 0.4, 'e': 0.26850000000001023}",20,6,-3.487151488942499,"{0: 12, 1: 0, 2: 2, 3: 0, 4: 0}",1
622,False,"{'a': 0.4, 'e': 0.26700000000001023}",25,3,27.8392222685966,"{0: 21, 1: 0, 2: 1, 3: 0, 4: 0}",1
623,False,"{'a': 0.4, 'e': 0.26550000000001023}",25,15,-5.449985165005401,"{0: 8, 1: 0, 2: 2, 3: 0, 4: 0}",1
624,False,"{'a': 0.4, 'e': 0.2640000000000102}",20,4,4.677935608263258,"{0: 14, 1: 0, 2: 2, 3: 0, 4: 0}",1
625,False,"{'a': 0.4, 'e': 0.2625000000000102}",35,9,32.3022202146652,"{0: 25, 1: 1, 2: 0, 3: 0, 4: 0}",1
626,False,"{'a': 0.4, 'e': 0.2610000000000102}",25,2,-90.92877666422638,"{0: 18, 1: 1, 2: 1, 3: 1, 4: 2}",1
627,False,"{'a': 0.4, 'e': 0.2595000000000102}",20,8,-13.618027007951197,"{0: 9, 1: 0, 2: 3, 3: 0, 4: 0}",1
628,False,"{'a': 0.4, 'e': 0.2580000000000102}",25,5,-11.479510727912299,"{0: 16, 1: 1, 2: 3, 3: 0, 4: 0}",1
629,False,"{'a': 0.4, 'e': 0.2565000000000102}",25,4,14.891443292563183,"{0: 19, 1: 1, 2: 1, 3: 0, 4: 0}",1
630,False,"{'a': 0.4, 'e': 0.2550000000000102}",25,11,-16.2688732776107,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 1}",1
631,False,"{'a': 0.4, 'e': 0.2535000000000102}",20,10,21.681183599513545,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
632,False,"{'a': 0.4, 'e': 0.2520000000000102}",25,19,11.26952848037565,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
633,False,"{'a': 0.4, 'e': 0.2505000000000102}",30,14,9.81681444356601,"{0: 14, 1: 1, 2: 1, 3: 0, 4: 0}",1
634,False,"{'a': 0.4, 'e': 0.2490000000000102}",30,21,17.20369332357061,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
635,False,"{'a': 0.4, 'e': 0.2475000000000102}",20,10,19.302508893036343,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
636,False,"{'a': 0.4, 'e': 0.2460000000000102}",25,13,-38.659158926671054,"{0: 10, 1: 0, 2: 0, 3: 1, 4: 1}",1
637,False,"{'a': 0.4, 'e': 0.2445000000000102}",25,7,-35.380942912788925,"{0: 15, 1: 0, 2: 2, 3: 0, 4: 1}",1
638,False,"{'a': 0.4, 'e': 0.2430000000000102}",20,8,-33.3386163455682,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 1}",1
639,False,"{'a': 0.4, 'e': 0.2415000000000102}",25,5,26.54851805423709,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",1
640,False,"{'a': 0.4, 'e': 0.2400000000000102}",20,11,-12.452525664650521,"{0: 6, 1: 1, 2: 2, 3: 0, 4: 0}",1
641,False,"{'a': 0.4, 'e': 0.2385000000000102}",25,12,15.841964861732274,"{0: 12, 1: 1, 2: 0, 3: 0, 4: 0}",1
642,False,"{'a': 0.4, 'e': 0.2370000000000102}",20,10,-5.393594955107864,"{0: 7, 1: 2, 2: 1, 3: 0, 4: 0}",1
643,False,"{'a': 0.4, 'e': 0.2355000000000102}",30,0,-6.29482457758872,"{0: 26, 1: 1, 2: 2, 3: 1, 4: 0}",1
644,False,"{'a': 0.4, 'e': 0.2340000000000102}",35,13,15.457982783738762,"{0: 21, 1: 0, 2: 0, 3: 1, 4: 0}",1
645,False,"{'a': 0.4, 'e': 0.2325000000000102}",20,8,-2.496320081508265,"{0: 10, 1: 0, 2: 2, 3: 0, 4: 0}",1
646,False,"{'a': 0.4, 'e': 0.2310000000000102}",25,2,35.40946199079956,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
647,False,"{'a': 0.4, 'e': 0.2295000000000102}",20,7,-23.103493208258424,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 1}",1
648,False,"{'a': 0.4, 'e': 0.2280000000000102}",30,12,11.686848599054066,"{0: 16, 1: 1, 2: 1, 3: 0, 4: 0}",1
649,False,"{'a': 0.4, 'e': 0.2265000000000102}",35,23,-11.627889636681028,"{0: 9, 1: 0, 2: 3, 3: 0, 4: 0}",1
650,False,"{'a': 0.4, 'e': 0.2250000000000102}",25,12,12.55128576152112,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
651,False,"{'a': 0.4, 'e': 0.2235000000000102}",20,12,14.919198231696864,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
652,False,"{'a': 0.4, 'e': 0.2220000000000102}",20,7,9.58980625019334,"{0: 11, 1: 2, 2: 0, 3: 0, 4: 0}",1
653,False,"{'a': 0.4, 'e': 0.2205000000000102}",30,0,-52.867670531756346,"{0: 25, 1: 0, 2: 3, 3: 1, 4: 1}",0
654,False,"{'a': 0.4, 'e': 0.2190000000000102}",30,19,22.901527152635694,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
655,False,"{'a': 0.4, 'e': 0.21750000000001019}",30,19,-0.674325720657803,"{0: 10, 1: 0, 2: 0, 3: 1, 4: 0}",1
656,False,"{'a': 0.4, 'e': 0.21600000000001018}",20,10,2.2351204956360124,"{0: 8, 1: 1, 2: 1, 3: 0, 4: 0}",1
657,False,"{'a': 0.4, 'e': 0.21450000000001018}",25,11,-16.133734646468987,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 1}",1
658,False,"{'a': 0.4, 'e': 0.21300000000001018}",30,12,20.37162185883608,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 0}",1
659,False,"{'a': 0.4, 'e': 0.21150000000001018}",35,22,16.757785505076317,"{0: 12, 1: 1, 2: 0, 3: 0, 4: 0}",1
660,False,"{'a': 0.4, 'e': 0.21000000000001018}",20,14,13.529883589649785,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
661,False,"{'a': 0.4, 'e': 0.20850000000001018}",25,5,23.501624485908827,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",1
662,False,"{'a': 0.4, 'e': 0.20700000000001018}",25,17,12.957293563108584,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
663,False,"{'a': 0.4, 'e': 0.20550000000001017}",25,9,-17.026526213838174,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 1}",1
664,False,"{'a': 0.4, 'e': 0.20400000000001017}",20,1,-14.58396693144136,"{0: 16, 1: 0, 2: 2, 3: 1, 4: 0}",1
665,False,"{'a': 0.4, 'e': 0.20250000000001017}",30,18,25.527828779364505,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
666,False,"{'a': 0.4, 'e': 0.20100000000001017}",20,3,6.120078870747356,"{0: 15, 1: 1, 2: 1, 3: 0, 4: 0}",1
667,False,"{'a': 0.4, 'e': 0.19950000000001017}",30,20,15.362600800336569,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
668,False,"{'a': 0.4, 'e': 0.19800000000001017}",20,12,15.869272270711487,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
669,False,"{'a': 0.4, 'e': 0.19650000000001017}",20,14,11.355913474759992,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
670,False,"{'a': 0.4, 'e': 0.19500000000001017}",35,17,-13.40705587982766,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 1}",1
671,False,"{'a': 0.4, 'e': 0.19350000000001016}",30,22,9.760410959156156,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
672,False,"{'a': 0.4, 'e': 0.19200000000001016}",25,14,17.41701610394645,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
673,False,"{'a': 0.4, 'e': 0.19050000000001016}",30,16,22.961273624416656,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
674,False,"{'a': 0.4, 'e': 0.18900000000001016}",20,0,18.616327771925402,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
675,False,"{'a': 0.4, 'e': 0.18750000000001016}",20,6,24.030123669587912,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
676,False,"{'a': 0.4, 'e': 0.18600000000001016}",25,8,32.21013863013515,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
677,False,"{'a': 0.4, 'e': 0.18450000000001016}",20,8,-1.4454409636526253,"{0: 10, 1: 0, 2: 2, 3: 0, 4: 0}",1
678,False,"{'a': 0.4, 'e': 0.18300000000001015}",25,11,17.508454439221286,"{0: 13, 1: 1, 2: 0, 3: 0, 4: 0}",1
679,False,"{'a': 0.4, 'e': 0.18150000000001015}",25,15,-21.308077296831677,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 1}",1
680,False,"{'a': 0.4, 'e': 0.18000000000001015}",25,2,-21.090006238268042,"{0: 18, 1: 2, 2: 2, 3: 1, 4: 0}",1
681,False,"{'a': 0.4, 'e': 0.17850000000001015}",30,7,-2.2424060620457,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 1}",1
682,False,"{'a': 0.4, 'e': 0.17700000000001015}",30,6,-14.498378783380304,"{0: 22, 1: 0, 2: 1, 3: 0, 4: 1}",1
683,False,"{'a': 0.4, 'e': 0.17550000000001015}",25,8,-7.680276455195299,"{0: 14, 1: 0, 2: 3, 3: 0, 4: 0}",1
684,False,"{'a': 0.4, 'e': 0.17400000000001015}",30,11,-35.145622040708815,"{0: 15, 1: 2, 2: 1, 3: 0, 4: 1}",1
685,False,"{'a': 0.4, 'e': 0.17250000000001015}",20,13,-28.484478618113464,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 1}",1
686,False,"{'a': 0.4, 'e': 0.17100000000001014}",30,18,-16.309812669321158,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 1}",1
687,False,"{'a': 0.4, 'e': 0.16950000000001014}",25,15,15.386963620378035,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
688,False,"{'a': 0.4, 'e': 0.16800000000001014}",20,14,1.1273918647626022,"{0: 5, 1: 0, 2: 1, 3: 0, 4: 0}",1
689,False,"{'a': 0.4, 'e': 0.16650000000001014}",25,14,-0.285038756925621,"{0: 10, 1: 0, 2: 0, 3: 1, 4: 0}",1
690,False,"{'a': 0.4, 'e': 0.16500000000001014}",20,0,8.80074176159051,"{0: 18, 1: 1, 2: 1, 3: 0, 4: 0}",0
691,False,"{'a': 0.4, 'e': 0.16350000000001014}",20,2,-22.15181009420421,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 1}",1
692,False,"{'a': 0.4, 'e': 0.16200000000001014}",25,13,25.741272588764666,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
693,False,"{'a': 0.4, 'e': 0.16050000000001013}",30,6,40.90726181616717,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 0}",1
694,False,"{'a': 0.4, 'e': 0.15900000000001013}",20,10,4.5024998614595475,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
695,False,"{'a': 0.4, 'e': 0.15750000000001013}",30,21,-9.18160234176235,"{0: 7, 1: 0, 2: 2, 3: 0, 4: 0}",1
696,False,"{'a': 0.4, 'e': 0.15600000000001013}",35,22,11.09771600417146,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
697,False,"{'a': 0.4, 'e': 0.15450000000001013}",20,16,7.897523464526481,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
698,False,"{'a': 0.4, 'e': 0.15300000000001013}",20,3,-37.22960549974512,"{0: 13, 1: 2, 2: 1, 3: 0, 4: 1}",1
699,False,"{'a': 0.4, 'e': 0.15150000000001013}",30,12,19.818135109202967,"{0: 17, 1: 1, 2: 0, 3: 0, 4: 0}",1
700,False,"{'a': 0.4, 'e': 0.15000000000001013}",35,14,36.42072329400478,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 0}",1
701,False,"{'a': 0.4, 'e': 0.14850000000001012}",20,0,28.387861138516158,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
702,False,"{'a': 0.4, 'e': 0.14700000000001012}",25,7,8.57884201131349,"{0: 17, 1: 0, 2: 0, 3: 1, 4: 0}",1
703,False,"{'a': 0.4, 'e': 0.14550000000001012}",25,15,5.746817886901735,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
704,False,"{'a': 0.4, 'e': 0.14400000000001012}",25,14,-27.204352890962742,"{0: 9, 1: 1, 2: 0, 3: 0, 4: 1}",1
705,False,"{'a': 0.4, 'e': 0.14250000000001012}",25,13,-8.41140803834681,"{0: 9, 1: 1, 2: 2, 3: 0, 4: 0}",1
706,False,"{'a': 0.4, 'e': 0.14100000000001012}",20,16,5.693650231699899,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
707,False,"{'a': 0.4, 'e': 0.13950000000001012}",20,11,15.605930307091079,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
708,False,"{'a': 0.4, 'e': 0.13800000000001011}",20,13,5.9290272729624585,"{0: 6, 1: 1, 2: 0, 3: 0, 4: 0}",1
709,False,"{'a': 0.4, 'e': 0.1365000000000101}",25,3,-29.030253114300375,"{0: 19, 1: 0, 2: 2, 3: 0, 4: 1}",1
710,False,"{'a': 0.4, 'e': 0.1350000000000101}",25,3,38.90471091780674,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
711,False,"{'a': 0.4, 'e': 0.1335000000000101}",20,8,21.525801126209945,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
712,False,"{'a': 0.4, 'e': 0.1320000000000101}",20,11,14.575725527256411,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
713,False,"{'a': 0.4, 'e': 0.1305000000000101}",25,17,10.520316839409443,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
714,False,"{'a': 0.4, 'e': 0.1290000000000101}",25,8,-34.273893206586955,"{0: 14, 1: 0, 2: 2, 3: 0, 4: 1}",1
715,False,"{'a': 0.4, 'e': 0.1275000000000101}",20,12,13.727892556433114,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
716,False,"{'a': 0.4, 'e': 0.1260000000000101}",20,4,5.089068603234737,"{0: 14, 1: 0, 2: 2, 3: 0, 4: 0}",1
717,False,"{'a': 0.4, 'e': 0.1245000000000101}",35,17,19.256055205462264,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 0}",1
718,False,"{'a': 0.4, 'e': 0.1230000000000101}",20,3,28.117018653428662,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
719,False,"{'a': 0.4, 'e': 0.1215000000000101}",35,17,-10.246041944522982,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 1}",1
720,False,"{'a': 0.4, 'e': 0.1200000000000101}",30,17,-18.77945688130131,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 1}",1
721,False,"{'a': 0.4, 'e': 0.1185000000000101}",20,6,24.866337521242457,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
722,False,"{'a': 0.4, 'e': 0.1170000000000101}",20,0,0.17166835220833843,"{0: 19, 1: 0, 2: 0, 3: 1, 4: 0}",0
723,False,"{'a': 0.4, 'e': 0.1155000000000101}",25,5,-46.90289438969128,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 2}",1
724,False,"{'a': 0.4, 'e': 0.1140000000000101}",20,8,19.758454055400268,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
725,False,"{'a': 0.4, 'e': 0.11250000000001009}",20,8,11.572062435201367,"{0: 11, 1: 1, 2: 0, 3: 0, 4: 0}",1
726,False,"{'a': 0.4, 'e': 0.11100000000001009}",20,6,22.81002811796392,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
727,False,"{'a': 0.4, 'e': 0.10950000000001009}",30,13,-1.0554067836104757,"{0: 15, 1: 0, 2: 1, 3: 1, 4: 0}",1
728,False,"{'a': 0.4, 'e': 0.10800000000001009}",25,12,25.925126764109073,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
729,False,"{'a': 0.4, 'e': 0.10650000000001009}",25,12,24.794976183137546,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
730,False,"{'a': 0.4, 'e': 0.10500000000001009}",20,12,18.841224057968173,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
731,False,"{'a': 0.4, 'e': 0.10350000000001008}",30,21,0.9450973075828242,"{0: 7, 1: 1, 2: 1, 3: 0, 4: 0}",1
732,False,"{'a': 0.4, 'e': 0.10200000000001008}",20,11,13.69626133231238,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
733,False,"{'a': 0.4, 'e': 0.10050000000001008}",20,10,16.991526520266476,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
734,False,"{'a': 0.4, 'e': 0.09900000000001008}",20,0,11.952803075161913,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
